Date,PEA,QBTS,TradeClassic,Total
2025-07-02,0.0006840005303698219,0.006215117491071359,0.00029885502843414924,0.0016110332498940679
2025-07-03,-0.00015409836549630653,0.004005484456715102,0.0004990534497195383,0.0003877440192371796
2025-07-04,-0.0005762511939900702,-0.00044445610045550847,-6.735293674395221e-05,-0.0015630732016274948
2025-07-07,0.0001650708780248544,-0.0008252489943990297,0.00023165649844370542,0.0007200320074089017
2025-07-08,0.00015881470611669155,0.0007936468432154998,-6.66394520842991e-05,1.6062183798125482e-05
2025-07-09,0.0008195807519847928,-0.0005759869518927942,0.00017204116030115427,0.000220691670422618
2025-07-10,-0.00018035521590283399,-0.00020364481250993127,0.00026872192673514135,4.4860161734964465e-05
2025-07-11,-0.0004801430028360702,-0.0060163664432097445,0.0002684651946951815,-0.0015311685706325096
2025-07-14,0.00014361678374642033,0.003021239445843098,0.00012986264795951703,0.0006919875239462665
2025-07-15,-0.0003684443442832715,0.0028004537860824865,-0.00025031171321974956,-0.00044020215238381623
2025-07-16,-8.898204900233551e-05,0.0019193936875443098,0.00025352860798925545,-0.00036529597746079846
2025-07-17,0.00034112085447698243,0.011104785461077578,0.0006859603263027937,0.0021480833760323006
2025-07-18,0.00026742149038311806,-0.00026089658610564036,0.00013849066465689193,-0.0001771157394440974
2025-07-21,0.0001027773814619947,-0.0018044004617416513,-3.0823973931518244e-05,-5.158070806004015e-05
2025-07-22,-0.00020283526521187772,-0.004150223620749977,-0.00027876153203300384,-0.0015173601064489178
2025-07-23,3.131237246486647e-05,0.01101744373228065,0.000727084702428497,0.00010310548335522174
2025-07-24,0.0006997394063413694,-0.00045632847791184756,0.0003844959706131744,-0.00017350990073455088
2025-07-25,-0.0003524907478258041,-0.0027986286832174124,-0.00033744109315562754,-9.681025534680356e-05
2025-07-28,-0.00024898610160386565,-0.0017041412895247767,-0.00022059085212581094,0.00031104003854404155
2025-07-29,-0.0005578478523716392,-0.0005608089246219934,-8.556771098817516e-05,-0.000987049449889269
2025-07-30,0.00041747371141119625,-0.003302944114669013,-0.00044674534237248493,-0.0009365327837010795
2025-07-31,-0.0004148029578557291,0.00240338154039482,-0.0007343558155590794,-0.0017205543674131203
2025-08-01,-0.0005485508025197143,-0.004692563595496115,-0.00036673166706611005,-0.0012001611331501209
2025-08-04,0.0003454822992269726,0.0024308441995430775,0.00015539420102735735,0.000865538956496855
2025-08-05,5.4650755820383385e-05,0.005091619272229718,0.0011394453753106216,0.0021024053343321873
2025-08-06,0.0003527629866384564,-0.0030950451305199475,0.0003418915119621486,-0.0005437825412424412
2025-08-07,0.00023131397179323825,-0.0012946604412834254,-0.0010948560033363203,-0.0010221489753441545
2025-08-08,0.0009005712994955265,-0.0011413440173313313,1.3795852185141165e-05,0.0009953487122259309
2025-08-11,0.00016072856795638907,0.00214924203434978,0.00043971837993728093,-0.0005531301263733058
2025-08-12,-9.321416431669769e-05,0.0021985335245177104,0.0005882786656840492,-0.00019445204242097313
2025-08-13,1.816787392960482e-05,0.0018730481134865203,-0.00034638016041350044,0.0005533301974395164
2025-08-14,0.00014319712650738513,-0.0027908532940036264,0.00017871483147811621,-5.970870929816625e-05
2025-08-15,-1.6955475707329078e-05,-0.0024756986489845676,-6.253927343970949e-05,-0.0006064864329679516
2025-08-18,-0.00048701221276943677,-0.002162165647672579,-0.00017932450617357383,-0.0015270602198301088
2025-08-19,0.000310801179403449,-0.004984130834354815,-9.019111503679911e-05,-0.001357934674448293
2025-08-20,0.0002044207651665197,-0.0028717804542791113,0.0002357292503008307,2.743218048809265e-05
2025-08-21,-0.0001723386448018159,-9.306967506711485e-05,1.675749781480297e-05,0.0014224394079055739
2025-08-22,0.00022609158850112114,0.0037317479955172365,0.0008370669275707409,-4.181214290024734e-05
2025-08-25,-0.0008343553953437935,-0.0015876745549485173,-0.0002534725632199449,-0.00035241351451717126
2025-08-26,-0.0016320615286492344,0.0012426037760175925,-0.0006845133175205973,-0.0014629774226708656
2025-08-27,-0.00017454297493963222,0.0008882297440346341,0.0004319077314174511,0.0040291028596649205
2025-08-28,0.0002017249331979765,0.003191078136796533,2.9851208641567388e-05,-0.0012810632272646717
2025-08-29,-0.0001666835193314117,-0.0023946338822493085,-6.78851862464542e-05,-0.000933528415770332
2025-09-01,-5.356882596415726e-05,-0.00038580411430474667,1.4622022447276332e-05,0.0002452292248762041
2025-09-02,-0.000531395963482693,-0.0039262640000321545,-0.0009039254250930569,-0.0019056976017443475
2025-09-03,0.00025577517787989205,0.002699133008521615,-0.0004115258003454557,0.0006640222836307035
2025-09-04,0.0007283490657428707,-0.0019141870761800524,0.00030517873267445553,0.0005676309375683125
2025-09-05,-0.00036359524567198203,0.004028319261124154,0.0004168209638749376,0.00024260043073565484
2025-09-08,0.00048099124812221505,-0.001959470987165933,-8.019684782432926e-07,5.538199533603389e-05
2025-09-09,0.00023101041791617627,0.003522749082093446,8.155042683617389e-05,-4.653534466649133e-05
2025-09-10,0.00048228900155322115,-0.00015960352431261746,0.00021390920917938136,0.0014712970114654552
2025-09-11,0.0003481494359706808,0.0019236669007952206,8.806347748085519e-05,0.0004977956019173353
2025-09-12,-9.014077064044081e-05,0.005453485640877152,0.0008215831133472533,0.0013941156260125964
2025-09-15,0.000537516099384922,0.0019696816539885365,0.0007021691736400391,0.0013883086511465791
2025-09-16,-0.0006263950893815204,0.002001903802793985,-0.0009600005828098043,-0.0012911721115566183
2025-09-17,-0.00018745700866629533,0.012305782659977843,-0.00037499993527729137,-9.297344981358981e-05
2025-09-18,0.00023198345739127278,0.002923593510253935,0.00015723927946639527,0.0025087233778781173
2025-09-19,0.0004887244037775267,0.006333569867106827,7.832453243807557e-05,0.001806997053474054
2025-09-22,0.0001702424239817746,-0.002152920278102078,-5.886824548413636e-05,8.949809137355136e-05
2025-09-23,0.0002504601425542835,0.002930210574745333,0.00046462848558778035,0.000538998697202956
2025-09-24,-0.0002722045086537332,0.008957998645832233,-0.0011238943212973013,0.0005929265545802088
2025-09-25,-0.00027985120480367447,-0.011427995459718343,-8.47495974104994e-05,-0.0014442258195706819
2025-09-26,0.0008623757240786192,0.00029222172164125354,0.0012475584343756762,0.000848651979941988
2025-09-29,7.960299883721446e-05,0.010847147498698946,0.0004445699656161412,0.0012283032397893143
2025-09-30,-0.00029303771660378066,-0.0014365776258831355,-0.00038211801484296304,-0.0004162138185262082
2025-10-01,0.00055905874582575,-0.006851069078360811,-0.0004672102399067347,-0.0002742473999787066
2025-10-02,-3.960951165560122e-05,-0.0008836000609628369,0.0010403280605545092,3.953952522296861e-06
2025-10-03,5.9806173615164274e-05,0.01900380528741481,-6.500904829842227e-05,0.0020945000106083393
2025-10-06,-0.0010275572732176936,0.010505499231357181,0.0002115595738302994,0.0004875608070770472
2025-10-07,-6.0335723147577746e-05,0.025027330056544846,-0.00031308168090102485,0.0031676834442068923
2025-10-08,0.00031042388238223205,0.01074750933568211,0.00012818607668323845,0.0017027988052204695
2025-10-09,0.00025329827350754257,-0.016294222706485874,0.0002001748556000595,-0.0019041286891108074
2025-10-10,-0.00032457217986865683,-0.007397065579782201,-0.0010583872994969555,-0.0013217405628321516
2025-10-13,0.0,0.0,0.0,0.0
